date,sku_id,product_id,product_name,category_l1,category_l2,brand,avg_price,min_price,max_price,total_sales,shop_count,"record_count "
2026-06-01,SKU0689,PROD0689,Apple日用商品 SKU0689,日用百货,日用百货,Apple,333.69,241.67,425.7,248,2,"2"
2026-06-01,SKU0690,PROD0690,NIKE护肤精华 SKU0690,美妆个护,美妆个护,NIKE,387.99,83.21,501.05,814,5,"5"
2026-06-01,SKU0691,PROD0691,Adidas笔记本电脑 SKU0691,电脑办公,电脑办公,Adidas,3672.45,396.27,8807.9,699,5,"5"
2026-06-01,SKU0692,PROD0692,联想日用商品 SKU0692,日用百货,日用百货,联想,196.24,20.33,457.02,940,5,"5"
2026-06-01,SKU0693,PROD0693,玉兰油运动装备 SKU0693,运动户外,运动户外,玉兰油,2361.33,1918.73,2960.34,438,3,"3"
2026-06-01,SKU0694,PROD0694,三星时尚运动鞋 SKU0694,服饰鞋包,服饰鞋包,三星,426.54,208.14,987.96,631,4,"4"
2026-06-01,SKU0695,PROD0695,欧莱雅智能手机 SKU0695,手机数码,手机数码,欧莱雅,5368.39,3577.47,6434.9,599,4,"4"
2026-06-01,SKU0696,PROD0696,格力护肤精华 SKU0696,美妆个护,美妆个护,格力,660.78,524.83,796.73,350,2,"2"
2026-06-01,SKU0697,PROD0697,美的运动装备 SKU0697,运动户外,运动户外,美的,2174.96,1131.31,2957.39,764,5,"5"
2026-06-01,SKU0698,PROD0698,小米精选零食礼包 SKU0698,食品饮料,食品饮料,小米,77.16,48.15,103.59,517,3,"3"
2026-06-01,SKU0699,PROD0699,三星精选零食礼包 SKU0699,食品饮料,食品饮料,三星,69.91,10.57,184.09,492,4,"4"
2026-06-01,SKU0700,PROD0700,欧莱雅护肤精华 SKU0700,美妆个护,美妆个护,欧莱雅,407.15,73.5,733.94,582,4,"4"
2026-06-01,SKU0701,PROD0701,联想智能家电 SKU0701,家用电器,家用电器,联想,4191.09,3453.13,4929.04,312,2,"2"
2026-06-01,SKU0702,PROD0702,华为运动装备 SKU0702,运动户外,运动户外,华为,835.06,83.6,1267.61,709,4,"4"
2026-06-01,SKU0703,PROD0703,三星笔记本电脑 SKU0703,电脑办公,电脑办公,三星,5951.61,3064.33,9369.69,319,3,"3"
2026-06-01,SKU0704,PROD0704,Apple时尚运动鞋 SKU0704,服饰鞋包,服饰鞋包,Apple,814.36,410.36,1225.01,812,5,"5"
2026-06-01,SKU0705,PROD0705,NIKE精选零食礼包 SKU0705,食品饮料,食品饮料,NIKE,138.81,121.06,156.56,411,2,"2"
2026-06-01,SKU0706,PROD0706,格力笔记本电脑 SKU0706,电脑办公,电脑办公,格力,4758.56,3406.6,6110.53,270,2,"2"
2026-06-01,SKU0707,PROD0707,联想智能手机 SKU0707,手机数码,手机数码,联想,5711.58,3132.5,8171.22,794,5,"5"
2026-06-01,SKU0708,PROD0708,NIKE精选零食礼包 SKU0708,食品饮料,食品饮料,NIKE,128.73,8.19,163.39,636,5,"5"
2026-06-01,SKU0709,PROD0709,欧莱雅笔记本电脑 SKU0709,电脑办公,电脑办公,欧莱雅,7112.64,3207.66,9225.14,448,4,"4"
2026-06-01,SKU0710,PROD0710,小米智能手机 SKU0710,手机数码,手机数码,小米,5195.8,1341.66,7157.49,297,3,"3"
2026-06-01,SKU0711,PROD0711,三只松鼠护肤精华 SKU0711,美妆个护,美妆个护,三只松鼠,374.31,323.65,424.98,254,2,"2"
2026-06-01,SKU0712,PROD0712,华为护肤精华 SKU0712,美妆个护,美妆个护,华为,512.08,183.7,840.46,336,2,"2"
2026-06-01,SKU0713,PROD0713,NIKE日用商品 SKU0713,日用百货,日用百货,NIKE,254.84,23.11,445.01,642,4,"4"
2026-06-01,SKU0714,PROD0714,三只松鼠护肤精华 SKU0714,美妆个护,美妆个护,三只松鼠,544.61,454.54,634.67,308,2,"2"
2026-06-01,SKU0715,PROD0715,美的精选零食礼包 SKU0715,食品饮料,食品饮料,美的,93.92,30.6,180.05,706,5,"5"
2026-06-01,SKU0716,PROD0716,NIKE智能家电 SKU0716,家用电器,家用电器,NIKE,3176.44,1614.34,4816.79,836,4,"4"
2026-06-01,SKU0717,PROD0717,玉兰油精选零食礼包 SKU0717,食品饮料,食品饮料,玉兰油,69.66,66.52,72.8,242,2,"2"
2026-06-01,SKU0718,PROD0718,美的日用商品 SKU0718,日用百货,日用百货,美的,321.78,161.18,406.01,513,3,"3"
2026-06-01,SKU0719,PROD0719,欧莱雅精选零食礼包 SKU0719,食品饮料,食品饮料,欧莱雅,62.79,5.57,117.79,731,5,"5"
2026-06-01,SKU0720,PROD0720,Apple运动装备 SKU0720,运动户外,运动户外,Apple,886.93,120.53,2200.47,883,5,"5"
2026-06-01,SKU0721,PROD0721,良品铺子精选零食礼包 SKU0721,食品饮料,食品饮料,良品铺子,97.34,16.44,155.99,585,4,"4"
2026-06-01,SKU0722,PROD0722,小米智能手机 SKU0722,手机数码,手机数码,小米,5581.75,3530.41,7673.03,760,5,"5"
2026-06-01,SKU0723,PROD0723,格力笔记本电脑 SKU0723,电脑办公,电脑办公,格力,5472.8,5429.45,5516.15,284,2,"2"
2026-06-01,SKU0724,PROD0724,NIKE护肤精华 SKU0724,美妆个护,美妆个护,NIKE,430.37,96.15,775.63,766,5,"5"
2026-06-01,SKU0725,PROD0725,NIKE护肤精华 SKU0725,美妆个护,美妆个护,NIKE,459.37,419.98,498.75,442,2,"2"
2026-06-01,SKU0726,PROD0726,良品铺子时尚运动鞋 SKU0726,服饰鞋包,服饰鞋包,良品铺子,539.45,441.51,637.4,354,2,"2"
2026-06-01,SKU0727,PROD0727,良品铺子精选零食礼包 SKU0727,食品饮料,食品饮料,良品铺子,162.44,130.67,194.25,652,4,"4"
2026-06-01,SKU0728,PROD0728,三星笔记本电脑 SKU0728,电脑办公,电脑办公,三星,4062.49,3641.51,4483.47,247,2,"2"
2026-06-01,SKU0729,PROD0729,索尼时尚运动鞋 SKU0729,服饰鞋包,服饰鞋包,索尼,558.79,309.16,941.17,334,3,"3"
2026-06-01,SKU0730,PROD0730,格力精选零食礼包 SKU0730,食品饮料,食品饮料,格力,123.84,107.4,140.27,372,2,"2"
2026-06-01,SKU0731,PROD0731,海尔运动装备 SKU0731,运动户外,运动户外,海尔,1375.29,540.54,2311.91,290,3,"3"
2026-06-01,SKU0732,PROD0732,三星智能手机 SKU0732,手机数码,手机数码,三星,1840.0,569.78,4500.72,763,4,"4"
2026-06-01,SKU0733,PROD0733,NIKE时尚运动鞋 SKU0733,服饰鞋包,服饰鞋包,NIKE,676.34,239.06,1067.86,549,3,"3"
2026-06-01,SKU0734,PROD0734,Adidas精选零食礼包 SKU0734,食品饮料,食品饮料,Adidas,136.16,115.87,157.89,654,4,"4"
2026-06-01,SKU0735,PROD0735,欧莱雅运动装备 SKU0735,运动户外,运动户外,欧莱雅,2144.76,1394.14,2895.38,191,2,"2"
2026-06-01,SKU0736,PROD0736,海尔运动装备 SKU0736,运动户外,运动户外,海尔,1285.62,253.74,2070.8,434,4,"4"
2026-06-01,SKU0737,PROD0737,格力运动装备 SKU0737,运动户外,运动户外,格力,1902.73,1074.87,2895.8,567,3,"3"
2026-06-01,SKU0738,PROD0738,索尼日用商品 SKU0738,日用百货,日用百货,索尼,162.21,88.51,293.4,440,3,"3"
2026-06-01,SKU0739,PROD0739,联想护肤精华 SKU0739,美妆个护,美妆个护,联想,461.27,109.33,687.0,482,4,"4"
2026-06-01,SKU0740,PROD0740,玉兰油运动装备 SKU0740,运动户外,运动户外,玉兰油,656.17,390.31,922.03,334,2,"2"
2026-06-01,SKU0741,PROD0741,玉兰油智能手机 SKU0741,手机数码,手机数码,玉兰油,4218.43,2568.78,5468.69,503,3,"3"
2026-06-01,SKU0742,PROD0742,三只松鼠时尚运动鞋 SKU0742,服饰鞋包,服饰鞋包,三只松鼠,662.48,320.58,1178.74,396,4,"4"
2026-06-01,SKU0743,PROD0743,良品铺子日用商品 SKU0743,日用百货,日用百货,良品铺子,299.86,247.54,378.23,509,4,"4"
2026-06-01,SKU0744,PROD0744,华为护肤精华 SKU0744,美妆个护,美妆个护,华为,357.9,127.24,657.98,472,3,"3"
2026-06-01,SKU0745,PROD0745,欧莱雅运动装备 SKU0745,运动户外,运动户外,欧莱雅,1281.62,1070.26,1492.97,454,2,"2"
2026-06-01,SKU0746,PROD0746,美的日用商品 SKU0746,日用百货,日用百货,美的,234.9,123.07,346.72,334,2,"2"
2026-06-01,SKU0747,PROD0747,格力时尚运动鞋 SKU0747,服饰鞋包,服饰鞋包,格力,549.16,167.42,1288.29,370,3,"3"
2026-06-01,SKU0748,PROD0748,华为护肤精华 SKU0748,美妆个护,美妆个护,华为,663.93,558.26,814.26,651,4,"4"
2026-06-01,SKU0749,PROD0749,格力精选零食礼包 SKU0749,食品饮料,食品饮料,格力,82.95,29.19,158.82,573,4,"4"
2026-06-01,SKU0750,PROD0750,联想时尚运动鞋 SKU0750,服饰鞋包,服饰鞋包,联想,747.57,318.33,1597.5,742,5,"5"
2026-06-01,SKU0751,PROD0751,Adidas笔记本电脑 SKU0751,电脑办公,电脑办公,Adidas,5661.96,3199.97,8073.57,575,5,"5"
2026-06-01,SKU0752,PROD0752,三只松鼠智能家电 SKU0752,家用电器,家用电器,三只松鼠,2106.39,902.18,3438.68,842,5,"5"
2026-06-01,SKU0753,PROD0753,欧莱雅笔记本电脑 SKU0753,电脑办公,电脑办公,欧莱雅,7980.02,3091.98,10545.84,711,4,"4"
2026-06-01,SKU0754,PROD0754,格力笔记本电脑 SKU0754,电脑办公,电脑办公,格力,4998.09,902.77,7894.59,1064,5,"5"
2026-06-01,SKU0755,PROD0755,NIKE护肤精华 SKU0755,美妆个护,美妆个护,NIKE,483.84,347.33,760.06,840,5,"5"
2026-06-01,SKU0756,PROD0756,索尼智能家电 SKU0756,家用电器,家用电器,索尼,2988.43,893.88,4554.46,707,4,"4"
2026-06-01,SKU0757,PROD0757,玉兰油笔记本电脑 SKU0757,电脑办公,电脑办公,玉兰油,4317.11,1381.47,8433.11,551,4,"4"
2026-06-01,SKU0758,PROD0758,玉兰油智能手机 SKU0758,手机数码,手机数码,玉兰油,6586.04,5472.36,7699.72,282,2,"2"
2026-06-01,SKU0759,PROD0759,华为智能家电 SKU0759,家用电器,家用电器,华为,2782.89,2230.21,3089.49,385,3,"3"
2026-06-01,SKU0760,PROD0760,Adidas日用商品 SKU0760,日用百货,日用百货,Adidas,167.34,41.24,293.45,296,2,"2"
2026-06-01,SKU0761,PROD0761,海尔笔记本电脑 SKU0761,电脑办公,电脑办公,海尔,4712.33,1666.01,8140.67,453,3,"3"
2026-06-01,SKU0762,PROD0762,海尔精选零食礼包 SKU0762,食品饮料,食品饮料,海尔,119.33,76.84,156.68,676,4,"4"
2026-06-01,SKU0763,PROD0763,三星护肤精华 SKU0763,美妆个护,美妆个护,三星,593.81,307.62,831.5,684,5,"5"
2026-06-01,SKU0764,PROD0764,联想精选零食礼包 SKU0764,食品饮料,食品饮料,联想,93.23,13.0,189.01,527,3,"3"
2026-06-01,SKU0765,PROD0765,欧莱雅智能手机 SKU0765,手机数码,手机数码,欧莱雅,5506.84,3694.9,7813.18,466,3,"3"
2026-06-01,SKU0766,PROD0766,华为运动装备 SKU0766,运动户外,运动户外,华为,2332.46,1594.61,2769.14,253,3,"3"
2026-06-01,SKU0767,PROD0767,联想时尚运动鞋 SKU0767,服饰鞋包,服饰鞋包,联想,760.47,59.33,1461.61,238,2,"2"
2026-06-01,SKU0768,PROD0768,索尼日用商品 SKU0768,日用百货,日用百货,索尼,392.07,230.21,526.85,661,3,"3"
2026-06-01,SKU0769,PROD0769,联想智能手机 SKU0769,手机数码,手机数码,联想,3841.65,3035.34,4278.79,506,3,"3"
2026-06-01,SKU0770,PROD0770,格力笔记本电脑 SKU0770,电脑办公,电脑办公,格力,3213.84,2235.91,4660.07,359,3,"3"
2026-06-01,SKU0771,PROD0771,Apple运动装备 SKU0771,运动户外,运动户外,Apple,1906.06,508.68,2802.22,514,4,"4"
2026-06-01,SKU0772,PROD0772,Adidas智能家电 SKU0772,家用电器,家用电器,Adidas,3342.8,2465.92,4498.53,551,4,"4"
2026-06-01,SKU0773,PROD0773,良品铺子时尚运动鞋 SKU0773,服饰鞋包,服饰鞋包,良品铺子,823.78,663.8,1062.87,412,3,"3"
2026-06-01,SKU0774,PROD0774,小米精选零食礼包 SKU0774,食品饮料,食品饮料,小米,56.01,23.19,103.06,439,4,"4"
2026-06-01,SKU0775,PROD0775,Adidas笔记本电脑 SKU0775,电脑办公,电脑办公,Adidas,6520.08,577.94,10120.45,585,5,"5"
2026-06-01,SKU0776,PROD0776,NIKE运动装备 SKU0776,运动户外,运动户外,NIKE,1460.73,521.88,2976.55,493,4,"4"
2026-06-01,SKU0777,PROD0777,NIKE运动装备 SKU0777,运动户外,运动户外,NIKE,2136.74,730.56,3084.16,584,5,"5"
2026-06-01,SKU0778,PROD0778,良品铺子护肤精华 SKU0778,美妆个护,美妆个护,良品铺子,61.47,44.85,94.38,635,3,"3"
2026-06-01,SKU0779,PROD0779,格力智能家电 SKU0779,家用电器,家用电器,格力,4514.06,4022.31,5140.15,305,3,"3"
2026-06-01,SKU0780,PROD0780,欧莱雅运动装备 SKU0780,运动户外,运动户外,欧莱雅,1375.85,112.02,2883.29,813,5,"5"
2026-06-01,SKU0781,PROD0781,良品铺子智能家电 SKU0781,家用电器,家用电器,良品铺子,3756.04,3656.89,3947.26,540,3,"3"
2026-06-01,SKU0782,PROD0782,美的日用商品 SKU0782,日用百货,日用百货,美的,395.5,364.84,426.15,240,2,"2"
2026-06-01,SKU0783,PROD0783,海尔护肤精华 SKU0783,美妆个护,美妆个护,海尔,462.4,212.59,676.18,570,5,"5"
2026-06-01,SKU0784,PROD0784,索尼时尚运动鞋 SKU0784,服饰鞋包,服饰鞋包,索尼,621.29,166.87,1251.15,679,4,"4"
2026-06-01,SKU0785,PROD0785,玉兰油笔记本电脑 SKU0785,电脑办公,电脑办公,玉兰油,4125.41,1848.78,7811.31,297,3,"3"
2026-06-01,SKU0786,PROD0786,良品铺子护肤精华 SKU0786,美妆个护,美妆个护,良品铺子,352.28,167.43,705.76,662,4,"4"
2026-06-01,SKU0787,PROD0787,欧莱雅智能家电 SKU0787,家用电器,家用电器,欧莱雅,2611.92,1908.01,3315.83,173,2,"2"
2026-06-01,SKU0788,PROD0788,三星智能家电 SKU0788,家用电器,家用电器,三星,2497.68,633.63,4507.87,503,3,"3"
2026-06-01,SKU0789,PROD0789,联想运动装备 SKU0789,运动户外,运动户外,联想,1853.97,1035.22,2554.51,844,5,"5"
2026-06-01,SKU0790,PROD0790,Apple精选零食礼包 SKU0790,食品饮料,食品饮料,Apple,58.09,35.54,80.65,129,2,"2"
2026-06-01,SKU0791,PROD0791,NIKE智能家电 SKU0791,家用电器,家用电器,NIKE,1430.55,358.06,2196.63,619,4,"4"
2026-06-01,SKU0792,PROD0792,联想护肤精华 SKU0792,美妆个护,美妆个护,联想,583.92,466.74,727.99,475,4,"4"
2026-06-01,SKU0793,PROD0793,索尼笔记本电脑 SKU0793,电脑办公,电脑办公,索尼,6425.57,4969.6,7742.23,455,3,"3"
2026-06-01,SKU0794,PROD0794,华为运动装备 SKU0794,运动户外,运动户外,华为,489.06,87.36,756.11,577,3,"3"
2026-06-01,SKU0795,PROD0795,良品铺子运动装备 SKU0795,运动户外,运动户外,良品铺子,1572.48,1147.97,2441.45,531,4,"4"
2026-06-01,SKU0796,PROD0796,联想智能手机 SKU0796,手机数码,手机数码,联想,3834.46,1706.43,6386.03,474,5,"5"
2026-06-01,SKU0797,PROD0797,华为护肤精华 SKU0797,美妆个护,美妆个护,华为,223.7,46.96,569.03,667,4,"4"
2026-06-01,SKU0798,PROD0798,华为智能手机 SKU0798,手机数码,手机数码,华为,5477.6,2658.8,7146.99,426,3,"3"
2026-06-01,SKU0799,PROD0799,海尔日用商品 SKU0799,日用百货,日用百货,海尔,146.02,137.35,162.66,338,3,"3"
2026-06-01,SKU0800,PROD0800,美的精选零食礼包 SKU0800,食品饮料,食品饮料,美的,125.29,56.72,177.2,632,4,"4"
2026-06-01,SKU0801,PROD0801,小米时尚运动鞋 SKU0801,服饰鞋包,服饰鞋包,小米,123.9,79.21,187.91,348,3,"3"
2026-06-01,SKU0802,PROD0802,Apple日用商品 SKU0802,日用百货,日用百货,Apple,183.46,64.3,270.78,617,5,"5"
2026-06-01,SKU0803,PROD0803,玉兰油智能家电 SKU0803,家用电器,家用电器,玉兰油,3177.96,1151.34,5371.73,542,3,"3"
2026-06-01,SKU0804,PROD0804,玉兰油智能手机 SKU0804,手机数码,手机数码,玉兰油,5960.9,4116.95,7569.45,546,4,"4"
2026-06-01,SKU0805,PROD0805,良品铺子运动装备 SKU0805,运动户外,运动户外,良品铺子,2369.88,1495.76,2989.7,613,4,"4"
2026-06-01,SKU0806,PROD0806,索尼日用商品 SKU0806,日用百货,日用百货,索尼,209.31,143.61,253.13,502,4,"4"
2026-06-01,SKU0807,PROD0807,华为日用商品 SKU0807,日用百货,日用百货,华为,276.28,40.23,473.1,839,5,"5"
2026-06-01,SKU0808,PROD0808,海尔护肤精华 SKU0808,美妆个护,美妆个护,海尔,364.85,145.24,531.47,518,3,"3"
2026-06-01,SKU0809,PROD0809,玉兰油日用商品 SKU0809,日用百货,日用百货,玉兰油,366.73,292.89,433.46,606,4,"4"
2026-06-01,SKU0810,PROD0810,美的时尚运动鞋 SKU0810,服饰鞋包,服饰鞋包,美的,832.26,125.06,1338.36,473,3,"3"
2026-06-01,SKU0811,PROD0811,三只松鼠智能家电 SKU0811,家用电器,家用电器,三只松鼠,3822.63,2913.09,4852.17,736,5,"5"
2026-06-01,SKU0812,PROD0812,NIKE日用商品 SKU0812,日用百货,日用百货,NIKE,226.04,166.48,285.6,220,2,"2"
2026-06-01,SKU0813,PROD0813,美的智能家电 SKU0813,家用电器,家用电器,美的,2037.07,387.3,3939.5,598,4,"4"
2026-06-01,SKU0814,PROD0814,欧莱雅时尚运动鞋 SKU0814,服饰鞋包,服饰鞋包,欧莱雅,646.49,247.02,1045.95,203,2,"2"
2026-06-01,SKU0815,PROD0815,玉兰油日用商品 SKU0815,日用百货,日用百货,玉兰油,360.02,301.93,468.34,689,4,"4"
2026-06-01,SKU0816,PROD0816,良品铺子护肤精华 SKU0816,美妆个护,美妆个护,良品铺子,385.91,97.52,615.78,712,4,"4"
2026-06-01,SKU0817,PROD0817,索尼精选零食礼包 SKU0817,食品饮料,食品饮料,索尼,88.07,52.93,133.28,824,4,"4"
2026-06-01,SKU0818,PROD0818,三只松鼠精选零食礼包 SKU0818,食品饮料,食品饮料,三只松鼠,130.0,47.64,194.38,997,5,"5"
2026-06-01,SKU0819,PROD0819,玉兰油时尚运动鞋 SKU0819,服饰鞋包,服饰鞋包,玉兰油,365.48,278.46,452.5,316,2,"2"
2026-06-01,SKU0820,PROD0820,Apple时尚运动鞋 SKU0820,服饰鞋包,服饰鞋包,Apple,629.58,111.92,1224.22,462,3,"3"
2026-06-01,SKU0821,PROD0821,美的时尚运动鞋 SKU0821,服饰鞋包,服饰鞋包,美的,532.39,161.3,1084.6,419,3,"3"
2026-06-01,SKU0822,PROD0822,三只松鼠智能手机 SKU0822,手机数码,手机数码,三只松鼠,6647.34,4088.87,7900.51,679,4,"4"
2026-06-01,SKU0823,PROD0823,华为笔记本电脑 SKU0823,电脑办公,电脑办公,华为,6852.31,4212.15,9492.48,319,2,"2"
2026-06-01,SKU0824,PROD0824,良品铺子精选零食礼包 SKU0824,食品饮料,食品饮料,良品铺子,89.67,64.83,114.51,374,2,"2"
2026-06-01,SKU0825,PROD0825,三星智能家电 SKU0825,家用电器,家用电器,三星,1482.28,1351.81,1710.5,384,3,"3"
2026-06-01,SKU0826,PROD0826,小米智能手机 SKU0826,手机数码,手机数码,小米,3106.84,1378.73,5866.5,640,4,"4"
2026-06-01,SKU0827,PROD0827,索尼日用商品 SKU0827,日用百货,日用百货,索尼,226.75,60.94,490.72,584,4,"4"
2026-06-01,SKU0828,PROD0828,海尔护肤精华 SKU0828,美妆个护,美妆个护,海尔,447.25,64.48,721.95,800,4,"4"
2026-06-01,SKU0829,PROD0829,Adidas时尚运动鞋 SKU0829,服饰鞋包,服饰鞋包,Adidas,1162.1,1010.28,1313.92,329,2,"2"
2026-06-01,SKU0830,PROD0830,联想笔记本电脑 SKU0830,电脑办公,电脑办公,联想,3034.03,611.91,7251.22,446,4,"4"
2026-06-01,SKU0831,PROD0831,海尔护肤精华 SKU0831,美妆个护,美妆个护,海尔,302.06,74.19,684.05,322,4,"4"
2026-06-01,SKU0832,PROD0832,欧莱雅时尚运动鞋 SKU0832,服饰鞋包,服饰鞋包,欧莱雅,599.83,238.84,939.66,424,3,"3"
2026-06-01,SKU0833,PROD0833,小米智能手机 SKU0833,手机数码,手机数码,小米,3882.07,3042.52,4527.84,386,3,"3"
2026-06-01,SKU0834,PROD0834,小米护肤精华 SKU0834,美妆个护,美妆个护,小米,549.07,82.73,777.35,1088,5,"5"
2026-06-01,SKU0835,PROD0835,海尔智能手机 SKU0835,手机数码,手机数码,海尔,4866.59,1338.11,8405.8,404,4,"4"
2026-06-01,SKU0836,PROD0836,良品铺子笔记本电脑 SKU0836,电脑办公,电脑办公,良品铺子,4951.21,1472.05,8630.65,394,3,"3"
2026-06-01,SKU0837,PROD0837,格力笔记本电脑 SKU0837,电脑办公,电脑办公,格力,3375.72,1053.53,7069.22,523,3,"3"
2026-06-01,SKU0838,PROD0838,格力护肤精华 SKU0838,美妆个护,美妆个护,格力,243.1,187.5,300.54,444,3,"3"
2026-06-01,SKU0839,PROD0839,Apple运动装备 SKU0839,运动户外,运动户外,Apple,1521.47,204.72,2838.23,254,2,"2"
2026-06-01,SKU0840,PROD0840,索尼日用商品 SKU0840,日用百货,日用百货,索尼,282.91,154.81,370.78,439,3,"3"
2026-06-01,SKU0841,PROD0841,三只松鼠护肤精华 SKU0841,美妆个护,美妆个护,三只松鼠,559.67,338.67,780.68,377,2,"2"
2026-06-01,SKU0842,PROD0842,联想笔记本电脑 SKU0842,电脑办公,电脑办公,联想,5963.4,4499.57,8092.77,591,3,"3"
2026-06-01,SKU0843,PROD0843,格力精选零食礼包 SKU0843,食品饮料,食品饮料,格力,61.35,61.35,61.35,147,1,"1"
2026-06-01,SKU0844,PROD0844,联想智能手机 SKU0844,手机数码,手机数码,联想,5768.26,2735.72,8588.71,579,5,"5"
2026-06-01,SKU0845,PROD0845,三星笔记本电脑 SKU0845,电脑办公,电脑办公,三星,5110.75,2363.19,8018.1,570,3,"3"
2026-06-01,SKU0846,PROD0846,良品铺子精选零食礼包 SKU0846,食品饮料,食品饮料,良品铺子,105.91,32.09,151.31,459,3,"3"
2026-06-01,SKU0847,PROD0847,NIKE护肤精华 SKU0847,美妆个护,美妆个护,NIKE,397.65,178.76,702.16,637,4,"4"
2026-06-01,SKU0848,PROD0848,良品铺子时尚运动鞋 SKU0848,服饰鞋包,服饰鞋包,良品铺子,879.33,588.57,1203.8,629,4,"4"
2026-06-01,SKU0849,PROD0849,海尔护肤精华 SKU0849,美妆个护,美妆个护,海尔,474.88,68.51,811.29,511,4,"4"
2026-06-01,SKU0850,PROD0850,格力笔记本电脑 SKU0850,电脑办公,电脑办公,格力,5973.72,4912.82,7034.61,245,2,"2"
2026-06-01,SKU0851,PROD0851,Apple智能手机 SKU0851,手机数码,手机数码,Apple,4520.37,2227.88,8188.87,692,5,"5"
2026-06-01,SKU0852,PROD0852,三只松鼠护肤精华 SKU0852,美妆个护,美妆个护,三只松鼠,279.4,35.5,521.83,438,4,"4"
2026-06-01,SKU0853,PROD0853,小米精选零食礼包 SKU0853,食品饮料,食品饮料,小米,47.25,9.41,123.96,534,5,"5"
2026-06-01,SKU0854,PROD0854,格力日用商品 SKU0854,日用百货,日用百货,格力,388.89,185.16,503.51,501,4,"4"
2026-06-01,SKU0855,PROD0855,Apple智能家电 SKU0855,家用电器,家用电器,Apple,2164.29,978.68,3282.46,660,4,"4"
